recording_id,n_neg,neg_mean,neg_med,neg_q99,neg_max,dur_s,tag
sub-005_ses-01_task-szMonitoring_run-12,769,0.2749247332085384,0.1202457100152969,0.9529347538948056,0.9746977090835572,51540.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-13,10,0.028102725930511913,0.0252564791589975,0.06652149826288216,0.0690697953104972,3240.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-17,57,0.22442098706960675,0.0642774924635887,0.8829484868049621,0.8930293917655945,6060.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-18,1102,0.15074234966825883,0.053316820412874194,0.851901947259903,0.9351474046707152,68760.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-19,692,0.2538113661925981,0.08993091806769365,0.9070859283208846,0.9390161633491516,47160.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-20,17,0.017370599020710725,0.0172889120876789,0.03160383746027941,0.0325756482779979,3660.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-21,23,0.019897020685122026,0.0184395108371973,0.034015529006719544,0.0344372913241386,4020.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-22,49,0.18596644593136646,0.1336084902286529,0.695699276924133,0.7288585901260376,5580.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-23,442,0.07769124063861244,0.03433869592845435,0.6491252851486201,0.7582470774650574,29160.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-24,29,0.03989130711375635,0.0373822711408138,0.09011371731758111,0.0949766561388969,4380.0,spectral-gru__large__h45__sop10
sub-005_ses-01_task-szMonitoring_run-26,305,0.19990209059209604,0.0756803676486015,0.842625820636749,0.8766729235649109,20940.0,spectral-gru__large__h45__sop10
sub-006_ses-01_task-szMonitoring_run-01,265,0.5485651885282319,0.6163426637649536,0.837046411037445,0.8412643074989319,25500.0,spectral-gru__large__h45__sop10
sub-006_ses-01_task-szMonitoring_run-02,477,0.40238749647056155,0.4249223172664642,0.7913128876686096,0.8272280097007751,31260.0,spectral-gru__large__h45__sop10
sub-006_ses-01_task-szMonitoring_run-03,279,0.33822858879696505,0.2737225890159607,0.8350630712509155,0.8488687872886658,19380.0,spectral-gru__large__h45__sop10
sub-006_ses-01_task-szMonitoring_run-04,1027,0.4322852574165515,0.4542925357818603,0.8488692247867584,0.8908873796463013,64260.0,spectral-gru__large__h45__sop10
sub-006_ses-01_task-szMonitoring_run-05,229,0.4473692379468914,0.4676686525344848,0.8493111157417297,0.8802089691162109,16380.0,spectral-gru__large__h45__sop10
sub-006_ses-01_task-szMonitoring_run-06,990,0.4962951015417624,0.5222226679325104,0.8631294298171998,0.90718412399292,64800.0,spectral-gru__large__h45__sop10
sub-006_ses-01_task-szMonitoring_run-07,247,0.5943117649690343,0.6414840221405029,0.877933440208435,0.9011396169662476,17460.0,spectral-gru__large__h45__sop10
sub-006_ses-01_task-szMonitoring_run-08,1057,0.5050069322719705,0.5573117733001709,0.8646976304054262,0.8835921287536621,66060.0,spectral-gru__large__h45__sop10
sub-006_ses-01_task-szMonitoring_run-09,251,0.571108289270762,0.6108813285827637,0.8557939827442169,0.863124430179596,17700.0,spectral-gru__large__h45__sop10
sub-006_ses-01_task-szMonitoring_run-10,1044,0.47694998521400594,0.5056686401367188,0.8603044599294662,0.8884549140930176,65280.0,spectral-gru__large__h45__sop10
sub-007_ses-01_task-szMonitoring_run-01,1065,0.06903461280277216,0.0025858592707663,0.9892446112632752,0.9985542893409728,69240.0,spectral-gru__large__h45__sop10
